insecurityRate,pWhite,pBlack,pHispanic,pAsian,county,pLOWI,pKids,pSeniors,numInsecure,numWhite,numBlack,numAsian,numHispanic,region
12.8%,91.77839116719242,5.244479495268139,1.2026813880126184,0.25630914826498424,"Howard County, Missouri",35.76498422712934,21.47082018927445,15.86159305993691,"1,280",9310.0,532.0,26.0,122.0,2.0
18.8%,96.29455445544555,0.38613861386138615,1.7252475247524754,0.4900990099009901,"Howell County, Missouri",47.603960396039604,24.91089108910891,17.101485148514854,"7,540",38903.0,156.0,198.0,697.0,2.0
19.6%,96.42521166509877,1.2982126058325494,1.2511759172154282,0.10348071495766699,"Iron County, Missouri",46.641580432737534,22.605832549388523,17.86453433678269,"2,000",10250.0,138.0,11.0,133.0,2.0
12.9%,66.90909252727106,23.936080266050393,8.37103468326416,1.5953233514992036,"Jackson County, Missouri",34.54116097413366,24.56916627852818,12.458503792879414,"89,820",451073.0,161367.0,10755.0,56434.0,2.0
14.7%,88.23890157064496,1.9309393206364351,6.837075397771796,0.9940036114612791,"Jasper County, Missouri",39.966270314469696,25.790433034649585,13.38455248543491,"17,570",103596.0,2267.0,1167.0,8027.0,2.0
11.2%,96.46783978640626,0.822006738809416,1.5580639409691268,0.6478217735778323,"Jefferson County, Missouri",26.20317921849927,25.139325113265947,11.152409558685704,"25,110",211007.0,1798.0,1417.0,3408.0,2.0
13.0%,90.01616123205628,4.333111512501189,3.0630288050194885,1.524859777545394,"Johnson County, Missouri",33.301644643026904,22.897613841619926,10.731058085369332,"6,970",47344.0,2279.0,802.0,1611.0,2.0
15.6%,97.96659404502542,0.3389009924957638,0.823045267489712,0.19365770999757928,"Knox County, Missouri",37.52118131203099,24.981844589687725,20.043572984749456,620,4047.0,14.0,8.0,34.0,2.0
16.5%,95.72685614686121,0.6775182030305587,2.0213094936886793,0.4385595007168761,"Laclede County, Missouri",42.00612858789463,25.040060723623174,15.619465294762588,"5,880",34051.0,241.0,156.0,719.0,2.0
13.0%,94.13139210928372,2.2228213654474103,2.2168299331955303,0.3984302447500075,"Lafayette County, Missouri",31.883406728378418,24.52592792307001,16.461460112039784,"4,240",31422.0,742.0,133.0,740.0,2.0
15.2%,93.64549360666771,0.26401615157633174,6.326034063260341,0.352021535435109,"Lawrence County, Missouri",42.62825490500595,26.336905316560543,16.30687995030284,"5,800",36179.0,102.0,136.0,2444.0,2.0
14.6%,94.35902458133386,3.163255312897855,1.5571442561943003,0.24483400254627363,"Lewis County, Missouri",31.73048672999706,23.455097443933013,16.296151209479973,"1,450",9635.0,323.0,25.0,159.0,2.0
12.1%,95.00057071110604,1.8719324278050449,1.963246204771145,0.36715747821785943,"Lincoln County, Missouri",34.17418102956283,28.014305825058024,10.872046570026253,"6,860",49938.0,984.0,193.0,1032.0,2.0
14.6%,97.17890447457096,0.67392837551916,1.5124206566883474,0.2115821644071781,"Linn County, Missouri",35.765222161272625,24.731604106261265,19.042394796646033,"1,770",12401.0,86.0,27.0,193.0,2.0
14.3%,95.38664034221783,2.4152681803224745,1.1911813096413295,0.2764067127344521,"Livingston County, Missouri",34.807502467917075,21.90852254030931,18.20335636722606,"2,160",14494.0,367.0,42.0,181.0,2.0
15.1%,84.9932851015899,0.5761816055105489,11.20738205605857,0.8317809643460554,"McDonald County, Missouri",49.01442620110038,28.050946584066196,12.507039812849282,"3,430",19619.0,133.0,192.0,2587.0,2.0
13.6%,95.1818065013491,2.2677630733650265,0.9636386997301811,0.41115251188487734,"Macon County, Missouri",40.928947706539894,24.277270975202363,19.439804702556852,"2,070",14816.0,353.0,64.0,150.0,2.0
16.1%,97.11271061671847,0.27809586127924096,1.9957467691804354,0.34353018158023885,"Madison County, Missouri",43.64469164076558,23.973499100278094,17.7245215115328,"1,960",11873.0,34.0,42.0,244.0,2.0
15.2%,97.68962510897995,0.26155187445510025,0.8173496076721883,0.05448997384481255,"Maries County, Missouri",37.347428073234525,23.47428073234525,17.938099389712292,"1,340",8964.0,24.0,5.0,75.0,2.0
15.0%,91.80014592960633,4.923386956672806,1.3585351447135263,0.531600708800945,"Marion County, Missouri",39.43921336993155,23.932455439352353,15.659636565789931,"4,280",26421.0,1417.0,153.0,391.0,2.0
11.9%,97.75429326287978,0.15852047556142668,0.7397622192866579,0.5019815059445178,"Mercer County, Missouri",35.667107001321,25.442536327608984,20.158520475561424,430,3700.0,6.0,19.0,28.0,2.0
15.2%,96.73913043478261,0.40003232584451265,1.3859705834814935,0.2828511394860191,"Miller County, Missouri",39.96282527881041,24.826248585744302,15.746727008243091,"3,820",23941.0,99.0,70.0,343.0,2.0
18.7%,74.05627524724892,23.958768630728514,1.6088591725867112,0.1671541997492687,"Mississippi County, Missouri",47.54144031202117,22.20364953336119,15.238891210474998,"2,540",10633.0,3440.0,24.0,231.0,2.0
11.6%,92.43288268084834,3.722688537194849,3.754725443711155,0.358813352982636,"Moniteau County, Missouri",31.1719100403665,25.15537899660409,13.795091945921703,"1,860",14426.0,581.0,56.0,586.0,2.0
14.1%,95.05656108597285,2.986425339366516,0.9615384615384616,0.3167420814479638,"Monroe County, Missouri",35.16968325791856,23.31447963800905,18.642533936651585,"1,220",8403.0,264.0,28.0,85.0,2.0
14.9%,95.72572736188297,1.6426936907486107,1.4056881333769204,0.2533507682249101,"Montgomery County, Missouri",37.81464530892448,23.31644328211834,18.682576005230466,"1,720",11713.0,201.0,31.0,172.0,2.0
17.4%,96.1342086068563,0.6370046194991491,1.7748601993678579,0.36955993192317044,"Morgan County, Missouri",48.96669097982008,22.047167517627038,22.052030148310237,"3,520",19770.0,131.0,76.0,365.0,2.0
18.3%,81.72082717872969,15.820848280227896,1.1289301540409369,0.42202996412745303,"New Madrid County, Missouri",45.526482380249,23.813040725891536,16.06351550960118,"3,220",15491.0,2999.0,80.0,214.0,2.0
13.4%,89.33131431324638,0.7536910210964656,4.365557352789345,1.3249819320645628,"Newton County, Missouri",38.739374333207145,25.40179646900919,15.240733730254327,"7,770",51914.0,438.0,770.0,2537.0,2.0
14.3%,94.49293966623877,2.421908429610612,1.2922550278134362,1.6174582798459562,"Nodaway County, Missouri",37.29995721009842,18.241335044929397,13.16645271715875,"3,200",22083.0,566.0,378.0,302.0,2.0
19.7%,96.59957724473853,0.13785497656465398,1.2039334619979782,0.2940906166712618,"Oregon County, Missouri",50.712250712250714,22.29574487639004,19.786784302913336,"2,100",10511.0,15.0,32.0,131.0,2.0
9.3%,98.84709612336071,0.2017581784118749,0.6052745352356248,0.10087908920593745,"Osage County, Missouri",25.680933852140075,24.73699380314166,14.966133448623719,"1,260",13718.0,28.0,14.0,84.0,2.0
21.8%,97.37735266892933,0.11313380643834206,1.316466111282526,0.13370358942713156,"Ozark County, Missouri",49.100071994240466,20.045253522575337,23.4392677157256,"2,000",9468.0,11.0,13.0,128.0,2.0
20.9%,70.40883253170091,26.776344556187144,1.8637953651071273,0.2240926978574552,"Pemiscot County, Missouri",48.819414079580234,27.514210756449497,14.719064276344557,"3,480",12882.0,4899.0,41.0,341.0,2.0
10.8%,97.21153339307364,0.395340256180486,1.6762426862052606,0.44805229033788413,"Perry County, Missouri",33.5353961309367,25.10147066575299,15.602762110589849,"2,080",18442.0,75.0,85.0,318.0,2.0
14.7%,89.66375204379044,2.995189687448165,7.217838439847397,0.599511859908533,"Pettis County, Missouri",43.27859529395038,25.553896827089407,14.698703822184308,"6,210",37839.0,1264.0,253.0,3046.0,2.0
16.3%,91.70209938878554,2.2322614934892373,2.044025157232704,2.9143413942776153,"Phelps County, Missouri",39.3878997253964,21.684825936752592,13.634954380370273,"7,290",41409.0,1008.0,1316.0,923.0,2.0
13.7%,90.18146467919637,7.199179088356017,1.787643119464247,0.23223158349535536,"Pike County, Missouri",33.73838842082523,22.180816591056384,15.570317563188594,"2,530",16698.0,1333.0,43.0,331.0,2.0
9.9%,87.22823044714629,5.900002239090034,4.9528671547882945,2.296186829672421,"Platte County, Missouri",19.965965831486084,24.62551219184523,11.158505183493428,"10,010",77914.0,5270.0,2051.0,4424.0,2.0
15.0%,96.17496868677136,0.7547291004271446,1.975142113883804,0.33721938529723483,"Polk County, Missouri",40.05202813373157,24.62022673989145,16.138356296367665,"4,760",29946.0,235.0,105.0,615.0,2.0
15.8%,77.487852469679,11.447373455255002,9.000650418946321,2.5748938286719976,"Pulaski County, Missouri",28.819298312736734,23.98324214714772,7.208172322760838,"8,290",40506.0,5984.0,1346.0,4705.0,2.0
15.1%,98.19240811407913,0.18075918859208676,0.723036754368347,0.48202450291223137,"Putnam County, Missouri",38.863225547298654,23.297850974091183,21.61076521389837,720,4889.0,9.0,24.0,36.0,2.0
12.1%,97.29517065014261,1.0622602537621717,0.9639028228582669,0.1967148618078096,"Ralls County, Missouri",29.15314251991738,23.389397068948558,16.484705419494443,"1,240",9892.0,108.0,20.0,98.0,2.0
15.2%,91.02463209254742,5.8629102069725345,1.6250885338789642,0.41709294089871723,"Randolph County, Missouri",34.89808766821437,23.132918863618478,14.18509482962147,"3,780",23133.0,1490.0,106.0,413.0,2.0
12.3%,96.34374733974632,1.1917936494424108,1.7664084447092874,0.25964075934281095,"Ray County, Missouri",27.717715161317784,24.972333361709374,14.825061717885418,"2,820",22635.0,280.0,61.0,415.0,2.0
17.7%,96.72939068100358,0.6720430107526881,0.955794504181601,0.17921146953405018,"Reynolds County, Missouri",40.30764635603346,22.879330943847073,20.05675029868578,"1,120",6477.0,45.0,12.0,64.0,2.0
21.7%,96.80141843971631,0.3475177304964539,1.0070921985815602,0.33333333333333337,"Ripley County, Missouri",51.0354609929078,23.45390070921986,18.76595744680851,"2,940",13649.0,49.0,47.0,142.0,2.0
8.1%,90.7161185624922,4.149964630983258,2.76932465983328,2.1776218150547177,"St. Charles County, Missouri",15.776800699058214,25.75974034980651,11.201020846914574,"32,040",327018.0,14960.0,7850.0,9983.0,2.0
16.7%,96.5221825599184,0.5405405405405406,1.7338092809790924,0.1223865374808771,"St. Clair County, Missouri",36.24681285058644,19.989801121876592,23.406425293217744,"1,570",9464.0,53.0,12.0,170.0,2.0
11.9%,97.63020115734362,0.6503168917057041,0.8211628547809314,0.27004684486084324,"Ste. Genevieve County, Missouri",29.61146321300634,23.262606778726923,16.042987048773767,"2,120",17715.0,118.0,49.0,149.0,2.0
16.1%,93.60608332440827,4.245780994201258,1.1903486895454336,0.3733227252558944,"St. Francois County, Missouri",36.51065652779265,22.044400924126748,14.311724475588672,"10,720",61180.0,2775.0,244.0,778.0,2.0
10.1%,70.26830064247203,23.327300356172557,2.5050202511827373,3.463322635476709,"St. Louis County, Missouri",23.14290748122536,23.441920248580015,14.964953341194889,"100,910",701948.0,233029.0,34597.0,25024.0,2.0
14.3%,86.15746683782626,5.284552845528456,8.237056054771074,0.5305947796320069,"Saline County, Missouri",37.40693196405648,23.089430894308943,15.82798459563543,"3,280",20135.0,1235.0,124.0,1925.0,2.0
16.4%,98.60076732114646,0.022568269013766643,0.6544798013992327,0.22568269013766643,"Schuyler County, Missouri",43.421349582487025,25.727826675693976,19.63439404197698,750,4369.0,1.0,10.0,29.0,2.0
12.9%,98.61655998348131,0.06194507536650836,0.681395829031592,0.2271319430105307,"Scotland County, Missouri",44.042948585587446,28.123064216394795,18.149907082386953,630,4776.0,3.0,11.0,33.0,2.0
16.5%,85.74927917123829,11.400576663009364,1.798882396468577,0.33936362940471027,"Scott County, Missouri",41.48401418693067,25.13332142583756,14.983031818529765,"6,390",33606.0,4468.0,133.0,705.0,2.0
21.8%,95.995735102476,0.2013979386328634,1.6467243217628245,0.17770406349958537,"Shannon County, Missouri",51.320933538680244,23.350313943845517,17.320222722426255,"1,790",8103.0,17.0,15.0,139.0,2.0
14.6%,98.05429154244469,0.5021183116271772,1.1140750039227993,0.20398556409854074,"Shelby County, Missouri",37.972697316805274,25.05884198964381,19.441393378314764,880,6249.0,32.0,13.0,71.0,2.0
18.1%,97.27042178323545,0.9176454885210892,1.187933796049119,0.1701815269620929,"Stoddard County, Missouri",42.488654564869194,22.794313934863855,17.839028296849975,"5,320",29150.0,275.0,51.0,356.0,2.0
14.4%,97.19582634618968,0.1645860505558661,1.717284640705546,0.2981181293087386,"Stone County, Missouri",33.9668343581144,18.73175579156574,24.439475808955965,"4,560",31299.0,53.0,96.0,553.0,2.0
12.6%,88.72505212987787,0.506404527852249,18.588025022341377,0.11915400655347036,"Sullivan County, Missouri",38.45695561513256,24.203157581173667,17.03902293714626,790,5957.0,34.0,8.0,1248.0,2.0
16.0%,93.61393323657474,0.868892114175133,4.826318335752298,0.6521528785679729,"Taney County, Missouri",44.47218190614417,22.11320754716981,17.706821480406386,"8,810",48375.0,449.0,337.0,2494.0,2.0
19.9%,93.55582897569978,3.368194401722547,1.6341125807443864,0.3114426330359889,"Texas County, Missouri",47.393109812365424,21.997077822208553,18.002153183635805,"5,110",24332.0,876.0,81.0,425.0,2.0
14.8%,96.45540904579612,0.48206436977172834,1.5879767474833404,0.491516612316272,"Vernon County, Missouri",40.09641287395434,24.87357625596673,16.42799754241694,"3,050",20409.0,102.0,104.0,336.0,2.0
12.5%,94.37763356195983,1.9100052286777598,2.94343800941162,0.4182942207732292,"Warren County, Missouri",31.898010026758527,24.993079691200442,14.606465106265187,"4,320",30685.0,621.0,136.0,957.0,2.0
17.8%,95.82059932526295,2.21075610240127,1.0121055765032745,0.1905139908712046,"Washington County, Missouri",47.6165905933717,24.06429847191903,13.407422107561024,"4,430",24142.0,557.0,48.0,255.0,2.0
21.1%,97.1673692774203,0.28104430145699283,1.0354263737889209,0.23666888543746764,"Wayne County, Missouri",48.99785518822573,20.752902891797945,21.4111382294209,"2,780",13138.0,38.0,32.0,140.0,2.0
15.1%,96.27921109330975,0.900502734655544,1.6905143362245179,0.20440859621015414,"Webster County, Missouri",43.24346721175626,27.73051212640186,13.126346610684491,"5,850",34855.0,326.0,74.0,612.0,2.0
13.4%,97.69691386457853,0.5527406725011516,1.0594196222938737,0.2763703362505758,"Worth County, Missouri",31.506218332565638,20.451404882542608,23.675725472132658,270,2121.0,12.0,6.0,23.0,2.0
19.5%,97.20435822482062,0.46771193196917354,1.264948179643901,0.2870050491629019,"Wright County, Missouri",54.132341217113996,25.894233324475152,17.491363273983524,"3,560",18289.0,88.0,54.0,238.0,2.0
15.8%,43.93035885422213,49.22109403872293,3.4858155806247537,2.9098573728288035,"St. Louis city, Missouri",42.58802232425288,21.152605435742608,11.016492636880116,"48,840",140267.0,157160.0,9291.0,11130.0,2.0
10.9%,94.79775037854206,0.24875621890547264,3.655634869132598,0.3893575600259572,"Beaverhead County, Montana",35.84252649794506,20.116807268007786,16.92623837335064,"1,030",8765.0,23.0,36.0,338.0,1.0
15.7%,31.36416634279052,0.24096385542168677,3.9642440730664594,0.45860862806062963,"Big Horn County, Montana",59.19160513019821,33.175281772250294,10.027205596579867,"2,100",4035.0,31.0,59.0,510.0,1.0
18.3%,48.220613156678475,0.10784162686797104,1.77168386997381,0.09243568017254661,"Blaine County, Montana",53.89000154059467,30.026190109382224,13.51101525188723,"1,230",3130.0,7.0,6.0,115.0,1.0
8.9%,96.24019957234498,0.2672843905915895,2.2451888809693514,0.1603706343549537,"Broadwater County, Montana",30.131860299358515,22.487526728439057,17.76550249465431,530,5401.0,15.0,9.0,126.0,1.0
9.2%,97.17205794800556,0.3274459218098829,1.865449493947212,0.2182972812065886,"Carbon County, Montana",27.217701924985114,19.706290930740224,18.803333994840248,970,9793.0,33.0,22.0,188.0,1.0
9.8%,97.84482758620689,0.08620689655172414,0.6896551724137931,0.08620689655172414,"Carter County, Montana",38.44827586206897,17.5,23.189655172413794,130,1135.0,1.0,1.0,8.0,1.0
10.4%,89.24957271262926,1.2418999840151486,3.3334562937277905,0.8410490980855067,"Cascade County, Montana",34.296113221931215,22.90752148732893,15.603674056586373,"8,490",72584.0,1010.0,684.0,2711.0,1.0
11.2%,75.84723894718734,0.05160846378806125,1.6170651986925855,0.3612592465164287,"Chouteau County, Montana",43.66076036469981,26.681575778427664,17.340443832788576,640,4409.0,3.0,21.0,94.0,1.0
10.4%,95.51243696042397,0.2906231301820668,2.248055389349517,0.31626634755107275,"Custer County, Montana",26.891187280964186,22.711342849816223,17.47157876741602,"1,220",11174.0,34.0,37.0,263.0,1.0
6.0%,95.71673329525984,0.17133066818960593,1.5419760137064535,0.2284408909194746,"Daniels County, Montana",19.703026841804682,21.016561964591663,24.84294688749286,100,1676.0,3.0,4.0,27.0,1.0
9.6%,95.71715369172429,0.30113763105063573,1.9852777158153023,0.30113763105063573,"Dawson County, Montana",26.232433638188713,20.845416016060675,17.91211242471559,870,8582.0,27.0,27.0,178.0,1.0
14.3%,93.13830931383093,0.4086900408690041,2.9146052914605294,0.3118950311895031,"Deer Lodge County, Montana",37.70703377070338,18.907291890729187,19.165411916541192,"1,300",8660.0,38.0,29.0,271.0,1.0
8.1%,97.37024221453288,0.06920415224913494,1.1764705882352942,0.5882352941176471,"Fallon County, Montana",20.173010380622838,23.494809688581313,17.439446366782008,240,2814.0,2.0,17.0,34.0,1.0
10.5%,96.60797514241327,0.21577766269635767,1.4759192128430865,0.2330398757120663,"Fergus County, Montana",33.0744001380977,20.196789228379078,21.491455204557226,"1,180",11193.0,25.0,27.0,171.0,1.0
9.2%,95.46234383248284,0.22105402076368114,2.276526482491642,0.5839785324652472,"Flathead County, Montana",33.188896709484425,23.374538096076016,14.410302657047334,"9,210",86802.0,201.0,531.0,2070.0,1.0
7.3%,95.0521153352027,0.32285813233831956,2.7593757331337345,1.1473193837766582,"Gallatin County, Montana",34.17157284416788,20.92768648129322,9.462312736697463,"7,910",85084.0,289.0,1027.0,2470.0,1.0
6.6%,98.59038142620233,0.24875621890547264,0.24875621890547264,0.08291873963515754,"Garfield County, Montana",31.592039800995025,23.134328358208954,20.563847429519072,70,1189.0,3.0,1.0,3.0,1.0
18.4%,31.084409284274944,0.12687513993581612,1.7986416896783344,0.19404433166654228,"Glacier County, Montana",55.444436151951635,31.614299574595115,10.553026345249645,"2,520",4165.0,17.0,26.0,241.0,1.0
